what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1332245590923
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1332245592833
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1332245592934
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1332245595399
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1332245596298
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1332245596917
opened,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332245601725
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1332245602292
started,bundle,com.aptana.ide.core.epl,2.0.0.1278614541,"com.aptana.ide.core.epl",1332245602294
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332245602370
started,bundle,com.aptana.ide.core.io,2.0.5.1278614541,"com.aptana.ide.core.io",1332245602682
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1332245602783
started,bundle,com.aptana.ide.syncing.core,2.0.5.1278614541,"com.aptana.ide.syncing.core",1332245602801
started,bundle,com.aptana.ide.syncing.ui,2.0.5.1278614541,"com.aptana.ide.syncing.ui",1332245602837
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1332245602983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332245603769
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1332245603985
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1332245604142
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1332245604399
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1332245604401
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1332245604658
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1332245606721
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1332245606823
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1332245606995
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1332245607172
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1332245607213
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1332245607660
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1332245607693
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1332245607718
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1332245607921
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1332245607999
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1332245608306
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1332245608362
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1332245608520
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1332245608699
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1332245609094
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1332245609252
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1332245609452
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1332245609722
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1332245610127
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1332245610847
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1332245610948
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1332245615916
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1332245616423
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1332245616792
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1332245616936
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1332245617589
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1332245618049
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1332245618674
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1332245619073
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1332245619121
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1332245619234
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1332245619291
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1332245619380
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1332245619423
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1332245622586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332245696082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332245697208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332245870803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332245881062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332245891657
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1332246045228
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1332246045260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246048631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246053293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246057246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246059312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246063950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246066428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246098574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246208264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246209653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246322457
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1332246358583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246361817
started,bundle,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editor.html",1332246363977
started,bundle,com.aptana.ide.snippets,2.0.0.1277749615,"com.aptana.ide.snippets",1332246376845
started,bundle,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editor.css",1332246377314
started,bundle,com.aptana.ide.parsing,2.0.0.1277153545,"com.aptana.ide.parsing",1332246377424
started,bundle,com.aptana.ide.parsing.eclipse,2.0.0.1277153545,"com.aptana.ide.parsing.eclipse",1332246377554
started,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1332246377889
started,bundle,com.aptana.ide.editors.codeassist,2.0.0.1278523018,"com.aptana.ide.editors.codeassist",1332246379615
started,bundle,com.aptana.ide.core.spellcheck,2.0.0.1278523018,"com.aptana.ide.core.spellcheck",1332246380559
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332246382430
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332246382558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246382938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1332246383018
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1332246383261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246385412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246386910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1332246434429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1332246463169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1332246465318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1332246465797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1332246466586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1332246467742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246552045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246641541
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332246645428
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332246646877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246695836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246727063
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332246729688
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332246731032
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332246765749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246770990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246775639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246782813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246813535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1332246817416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332246826445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247063546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247065763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247567606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247569125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247655117
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1332247660637
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1332247660667
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1332247660792
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1332247660853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247661197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247666460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1332247666473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247668230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247669405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247669415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247679549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247681362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247756200
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332247756333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332247784408
closed,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332247787237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332247788726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332248114588
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332248116467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1332248152586
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1332248157907
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1332248158387
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1332248158501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332248166110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332248167104
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1332248167275
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332248168144
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332248171603
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332248171672
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332248209560
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action2js",1332248213124
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action4js",1332248213125
