what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1332206990240
opened,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332206992345
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332206992417
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207016508
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207017966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207018023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207019387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207019404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207019906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207019931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207020386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207020414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207020994
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207025053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207035598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207039332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332207041656
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207042040
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207042463
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207043038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207043077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207044922
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207047432
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207056222
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207150060
error,log,,,"Unhandled event loop exception",1332207257563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1332207364676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1332207389483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332207415591
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207416209
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207416924
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207417476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207417531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207418626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207418648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207419003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207419022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207419227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207419255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207419731
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207421147
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207423784
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207426595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207433146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207439029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332207440688
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207441535
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207442018
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207442574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207442638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207443556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207443578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207444004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207444027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207444395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207444425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332207444755
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1332207445662
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207447178
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207447601
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207448219
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207512148
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207513679
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207515254
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207572282
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207572710
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207575446
activated,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207587510
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207590590
closed,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1332207591430
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207592587
closed,editor,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editors.CSSEditor",1332207592587
closed,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1332207594273
