what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381273704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381273723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381275465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381275487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381280823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381294150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381301295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381301316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381304242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381304262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381305153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381305170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381307251
activated,editor,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editors.JSEditor",1331381308416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381374487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381397459
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1331381401771
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381406141
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381411190
executed,command,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors.nextMultipageEditorTab",1331381412302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381412427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331381415442
